instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,,38.465471850445496,-77.0236036901079,,,,,,﻿f_neale_901,﻿Rev.,﻿F. Neale,,﻿Provincial of the Jesuits,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,,38.465471850445496,-77.0236036901079,,,,,,﻿phi_a_sacchi_901,﻿Rev.,﻿Philip A. Sacchi,,﻿Provincial of the Jesuits,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,,38.465471850445496,-77.0236036901079,,,,,,﻿alo_mudd_901,﻿Rev.,﻿Aloysius Mudd,,﻿Provincial of the Jesuits,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,,38.465471850445496,-77.0236036901079,,,,,,,﻿Rev.,﻿Thomas Lilly,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0056,﻿church,not recorded,English,,,,﻿Frederick County,﻿Carroll County,﻿Taneytown,﻿Taneytown,﻿MD,﻿MD,39.6584603116749,-77.17962446946551,,,,,,﻿nic_zocchi_901,﻿Rev.,﻿Nicholas Zocchi,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0057,﻿church,not recorded,English,,,,﻿Frederick County,﻿Carroll County,﻿Westminster,﻿Westminster,﻿MD,﻿MD,39.5859095268333,-76.9929441356212,,,,﻿3d Sunday,,﻿nic_zocchi_901,﻿Rev.,﻿Nicholas Zocchi,,,﻿Dw. at Taneytown,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0107,﻿church,not recorded,English,,,,﻿Prince George County,,﻿White Marsh,﻿Bowie,﻿MD,﻿MD,38.9832728008628,-76.72140310592691,,,,,,﻿ign_coombes_901,﻿Rev.,﻿Ign. Coombes,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0107,﻿church,not recorded,English,,,,﻿Prince George County,,﻿White Marsh,﻿Bowie,﻿MD,,38.9832728008628,-76.72140310592691,,,,,,﻿rob_d_woodley_901,﻿Rev.,﻿Robert D. Woodley,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.9004,﻿church,not recorded,English,,,﻿Upper Charles County,﻿Charles County,﻿Charles County,﻿Zachia,﻿La Plata,﻿MD,﻿MD,38.5245936986904,-76.9504046148022,,,,﻿2d and 4th Sund.,,﻿fra_roloff_901,﻿Rev.,﻿Francis Roloff,,,,,,,1837,﻿Baltimore,Baltimore
﻿ric.va.0001,﻿church,not recorded,English,,,,,,﻿Richmond,﻿Richmond,﻿VA,﻿VA,37.540548986953205,-77.4352401427604,,,,,,﻿tim_obrien_901,﻿Rev.,﻿Timothy O'Brien,,,,,,,1837,﻿Baltimore,Baltimore
