instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿for.in.0077,﻿church,not recorded,English,,,,﻿Lake County,﻿Lake County,﻿Lowell,﻿Lowell,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0029,﻿attended from Cedar Lake,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0078,﻿church,﻿St. Joseph's,English,,,,,,﻿Lowell,﻿South Bend,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿lou_neron_001,﻿Rev.,﻿Louis Neron,,﻿Pastor,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0079,﻿church,﻿St. Patrick's,English,,,,﻿Wabash County,﻿Wabash County,﻿Lagro,﻿Lagro,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿geo_steiner_001,﻿Rev.,﻿George Steiner,,﻿Pastor,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0080,﻿church,﻿St. Patrick's,English,,,,﻿Noble County,﻿Noble County,﻿Ligonier,﻿Ligonier,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0045,﻿attended from Goshen,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0081,﻿church,﻿St. Vincent de Paul's,English,,,,﻿Cass County,﻿Cass County,﻿Logansport,﻿Logansport,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿jos_b_force_001,﻿Rev.,﻿Jos. B. Force,,﻿Pastor,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0081,﻿church,﻿St. Vincent de Paul's,English,,,,﻿Cass County,﻿Cass County,﻿Logansport,﻿Logansport,﻿IN,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿Francis Liegerock,,﻿Assistant,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0083,﻿church,not recorded,English,,,,﻿Porter County,﻿Lake County,﻿Lake Station,﻿Lake Station,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0086,﻿attended from Michigan City,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0084,﻿church,not recorded,English,,,,﻿Lake County,,﻿Miller's Station,﻿Gary,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0069,﻿attended from Laporte,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0085,﻿church,﻿St. Joseph's,English,,,,﻿St. Joseph's County,﻿St. Joseph County,﻿Mishawaka,﻿Mishawaka,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿hen_koening_001,﻿Rev.,﻿Henry Koening,,﻿Pastor,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0086,﻿church,﻿St. Ambrose's,English,,,,﻿Laporte County,﻿LaPorte County,﻿Michigan City,﻿Michigan City,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿jul_becks_001,﻿Rev.,﻿Julius Becks,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0190,﻿church,﻿St. Joseph's,﻿German,,,,﻿Laporte County,﻿LaPorte County,﻿Michigan City,﻿Michigan City,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿jul_becks_001,﻿Rev.,﻿Julius Becks,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0087,﻿church,not recorded,English,﻿church building,,,﻿Grant County,﻿Grant County,﻿Marion,﻿Marion,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0079,﻿attended from Lagro,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0089,﻿church,not recorded,English,,,,﻿Miami County,﻿Miami County,﻿Miami,﻿Miami,﻿IN,,40.614167,-86.106667,﻿for.in.0109,﻿attended from Peru,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0091,﻿church,not recorded,English,﻿church building,,,﻿Hamilton County,﻿Hamilton County,﻿Boxly,﻿Boxley,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0109,﻿attended from Peru,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
